status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5281959998_10151451324804999,"â€œI really think the â€˜Golden Girlsâ€™ were early trendsetters.""",Getting a Roommate in Your Golden Years,link,https://www.nytimes.com/2018/01/12/realestate/getting-a-roommate-in-your-golden-years.html?smid=fb-nytimes&smtyp=cur,1/12/18 18:25,1416,64,162,1285,112,6,10,0,0,3
5281959998_1966536303563882,"After President Trump used vulgar language about immigrants, TV news grappled with a question: Were his comments racist?",Racist or Not? How TV News Reacted to Trumpâ€™s Comment,video,https://www.facebook.com/nytimes/videos/1966536303563882/,1/12/18 16:40,3794,983,910,2344,24,102,103,416,804,1
5281959998_10151451271364999,"â€œYou hit one of these buggies and theyâ€™re like kindling wood â€” they just kind of explode â€” and you almost always have to put the horse down.""","Quaint Buggies, With a Deadly Side",link,https://www.nytimes.com/2018/01/12/nyregion/quaint-buggies-with-a-deadly-side.html?smid=fb-nytimes&smtyp=cur,1/12/18 16:25,282,37,29,98,9,9,0,143,21,2
5281959998_10151451492639999,"In New York, opioid addiction treatment is sharply segregated by income. People without money are often dependent on highly regulated methadone clinics/","Opioid Addiction Knows No Color, but Its Treatment Does",link,https://www.nytimes.com/2018/01/12/nyregion/opioid-addiction-knows-no-color-but-its-treatment-does.html?smid=fb-nytimes&smtyp=cur,1/12/18 15:40,367,33,74,196,7,4,0,111,45,4
5281959998_10151451345309999,Social movements and injustice have long inspired art of all forms. #MeToo is no exception. We asked readers to submit work inspired by this cultural reckoning.,The #MeToo Moment: Art Inspired by the Reckoning,link,https://www.nytimes.com/2018/01/12/us/reader-art-inspired-by-the-metoo-moment-sexual-harassment.html?_r=0%3Fsmid%3Dfb-nytimes&smtyp=cur,1/12/18 13:25,295,28,38,248,38,7,1,1,0,0
5281959998_10151451297549999,"A mentally ill man couldn't afford $500 bail, so he waited in jail for 2 and a half months. While he was detained, the government discontinued his disability checks.","Bail Was $500, Money He Didnâ€™t Have. Atlanta Faces Calls for Change.",link,https://www.nytimes.com/2018/01/11/us/atlanta-bail-courts-reform.html?smid=fb-nytimes&smtyp=cur,1/12/18 11:55,1679,91,250,343,3,62,0,295,976,0
5281959998_1966414933576019,"President Donald J. Trump has long bashed the Iran nuclear deal, but he's still choosing to waive certain sanctions. Here are four reasons that may explain why.",Trump Hates the Iran Deal. Why Won't He Kill It?,video,https://www.facebook.com/nytimes/videos/1966414933576019/,1/12/18 10:40,295,95,51,190,8,10,24,4,59,0
5281959998_10151450992454999,Donald J. Trump's disparaging words for Haiti and Africa have caused outrage worldwide.,Listen to â€˜The Dailyâ€™: Profanity from President Trump,link,https://www.nytimes.com/2018/01/12/podcasts/the-daily/trump-shithole-haiti-norway.html?smid=fb-nytimes&smtyp=cur,1/12/18 7:02,2299,637,275,842,16,41,37,255,1097,11
5281959998_10151450867219999,"The rapid expansion of palm oil plantations into elephant territory in the country has brought humans and elephants into more frequent, sometimes deadly, conflict.",Wildlife Detectives Pursue the Case of Dwindling Elephants in Indonesia,link,https://www.nytimes.com/2018/01/11/world/asia/indonesia-elephants-poaching-conservation.html?smid=fb-,1/12/18 2:55,357,20,58,143,6,6,0,149,51,2
5281959998_10151450838444999,"China's campaign against ""foreign garbage"" has left Western countries scrambling to find new markets for plastic and paper waste.",Plastics Pile Up as China Refuses to Take the Westâ€™s Recycling,link,https://www.nytimes.com/2018/01/11/world/china-recyclables-ban.html?smid=fb-nytimes&smtyp=cur,1/12/18 1:51,2181,214,1032,1542,31,355,122,96,29,6
5281959998_1966153073602205,"What's the best way to get footage of dynamic skating for your Tonya Harding biopic? How about finding a cameraman who can skate? In this scene from ""I, Tonya,"" featuring Margot Robbie as the figure skater, the director Craig Gillespie talks about how he put the camera operator Dana Morris on the ice with a steadicam.","Anatomy of a Scene | â€˜I, Tonyaâ€™",video,https://www.facebook.com/nytimes/videos/1966153073602205/,1/11/18 23:40,7577,633,868,6532,499,534,2,2,7,1
5281959998_10151450618239999,"John Kasich and Jeb Bush Jr. write in The New York Times Opinion Section: ""Singling out Salvadoran families for separation is simply a bad idea that should be dropped.""",Opinion | John Kasich and Jeb Bush Jr.: A Bad Idea on Immigration,link,https://www.nytimes.com/2018/01/11/opinion/kasich-bush-immigration-salvadorans.html?smid=fb-nytimes&smtyp=cur,1/11/18 23:25,3254,116,464,2956,162,14,6,49,65,2
5281959998_1966198673597645,James Francoâ€™s support of the #MeToo and Timeâ€™s Up movements at the Golden Globes Awards prompted calls of hypocrisy from 5 women who have accused him of â€œinappropriate or sexually exploitative behavior.â€ù,James Franco and the Time's Up Movement,video,https://www.facebook.com/nytimes/videos/1966198673597645/,1/11/18 23:01,2166,439,140,1576,19,173,78,52,267,1
